Text|Level|RFTagger|parsedText
"['Ich nehme zehn Tomaten. ""', 'Ich studiere Journalismus und Kommunikation Studie .', 'Dank für deine Glückwunschkarte zum neuen Jahr.']"|A|"['[[\'Ich\', \'PRO\', \'Pers\', \'Subst\', \'1\', \'Nom\', \'Sg\', \'*\'], [\'nehme\', \'VFIN\', \'Full\', \'1\', \'Sg\', \'Pres\', \'Ind\'], [\'zehn\', \'CARD\'], [\'Tomaten\', \'N\', \'Reg\', \'Acc\', \'Pl\', \'Fem\'], [\'.\', \'SYM\', \'Pun\', \'Sent\'], [\'""\', \'SYM\', \'Quot\', \'Left\']]', ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['studiere', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['Journalismus', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['und', 'CONJ', 'Coord', '-'], ['Kommunikation', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['Studie', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Dank', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['für', 'APPR', 'Acc'], ['deine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Glückwunschkarte', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['zum', 'APPRART', 'Dat', 'Sg', 'Neut'], ['neuen', 'ADJA', 'Pos', 'Dat', 'Sg', 'Neut'], ['Jahr', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]""]"|"[""(ROOT (NUR (S (PPER Ich) (VVFIN nehme) (NP (CARD zehn) (NN Tomaten))) ($. .) (XY '')))"", '(ROOT (S (PPER Ich) (VVFIN studiere) (CNP (NN Journalismus) (KON und) (NN Kommunikation)) (NN Studie) ($. .)))', '(ROOT (NP (NN Dank) (PP (APPR für) (PPOSAT deine) (NN Glückwunschkarte) (PP (APPRART zum) (ADJA neuen) (NN Jahr))) ($. .)))']"
['Mit herzlichen Grüßen deine Julia', 'Kind : Ich habe einen Schnupfen aber', 'Ich bin sehr sehr glücklich .']|A|"[""[['Mit', 'APPR', 'Dat'], ['herzlichen', 'ADJA', 'Pos', 'Dat', 'Pl', 'Masc'], ['Grüßen', 'N', 'Reg', 'Dat', 'Pl', 'Masc'], ['deine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Julia', 'N', 'Name', 'Acc', 'Sg', 'Fem']]"", ""[['Kind', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], [':', 'SYM', 'Pun', 'Colon'], ['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['einen', 'ART', 'Indef', 'Acc', 'Sg', 'Masc'], ['Schnupfen', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['aber', 'ADV']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['bin', 'VFIN', 'Sein', '1', 'Sg', 'Pres', 'Ind'], ['sehr', 'ADV'], ['sehr', 'ADV'], ['glücklich', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR (S (PP (APPR Mit) (ADJA herzlichen) (NN Grüßen)) (NP (PPOSAT deine) (NE Julia)))))', '(ROOT (NUR (S (NN Kind) ($. :) (S (NP (PPER Ich)) (VAFIN habe) (NP (ART einen) (NN Schnupfen)) (ADV aber)))))', '(ROOT (S (PPER Ich) (VAFIN bin) (AP (ADV sehr) (ADV sehr) (ADJD glücklich)) ($. .)))']
['Und ich verdiene nicht sehr viel Geld.', 'Sehr geehrte Damen Und Herren,d im zwei Monaten suche ich Wohnhaft mit 67 m Schlafe zimmer, ein Kinder zimmer, Balkon mit Keller.', 'Ich habe kein Arbeit , aber habe ich eine Tätigkeit in meinem Brüderlichkeit .']|A|"[""[['Und', 'CONJ', 'Coord', '-'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['verdiene', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['nicht', 'PART', 'Neg'], ['sehr', 'ADV'], ['viel', 'PRO', 'Indef', 'Attr', '-', '*', '*', '*'], ['Geld', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Sehr', 'ADV'], ['geehrte', 'ADJA', 'Pos', 'Nom', 'Pl', '*'], ['Damen', 'N', 'Reg', 'Nom', 'Pl', 'Fem'], ['Und', 'CONJ', 'Coord', '-'], ['Herren', 'N', 'Reg', 'Nom', 'Pl', 'Masc'], [',', 'SYM', 'Pun', 'Comma'], ['d', 'N', 'Name', 'Dat', 'Sg', 'Neut'], ['im', 'APPRART', 'Dat', 'Sg', 'Masc'], ['zwei', 'CARD'], ['Monaten', 'N', 'Reg', 'Dat', 'Pl', 'Masc'], ['suche', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['Wohnhaft', 'ADJD', 'Pos'], ['mit', 'APPR', 'Dat'], ['67', 'CARD'], ['m', 'N', 'Reg', '*', '*', 'Masc'], ['Schlafe', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['zimmer', 'VIMP', 'Full', '2', 'Sg'], [',', 'SYM', 'Pun', 'Comma'], ['ein', 'CARD'], ['Kinder', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['zimmer', 'VIMP', 'Full', '2', 'Sg'], [',', 'SYM', 'Pun', 'Comma'], ['Balkon', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['mit', 'APPR', 'Dat'], ['Keller', 'N', 'Reg', 'Dat', 'Sg', 'Masc'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['kein', 'PRO', 'Indef', 'Attr', '-', 'Acc', 'Sg', '*'], ['Arbeit', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], [',', 'SYM', 'Pun', 'Comma'], ['aber', 'ADV'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['eine', 'ART', 'Indef', 'Acc', 'Sg', 'Fem'], ['Tätigkeit', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['in', 'APPR', 'In'], ['meinem', 'PRO', 'Poss', 'Attr', '-', 'Dat', 'Sg', 'Neut'], ['Brüderlichkeit', 'N', 'Reg', 'Dat', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (KON Und) (PPER ich) (VVFIN verdiene) (AVP (PTKNEG nicht) (ADV sehr)) (NP (PIDAT viel) (NN Geld)) ($. .)))', '(ROOT (S (NP (AP (ADV Sehr) (ADJA geehrte)) (CNP (NN Damen) (KON Und) (NN Herren)) ($, ,) (S (VP (NP (FM d))) (NP (PP (APPRART im) (CARD zwei)) (NN Monaten)))) (VVFIN suche) (PPER ich) (NP (NN Wohnhaft) (PP (APPR mit) (NM (CARD 67) (NN m)) (NN Schlafe))) (PTKVZ zimmer) ($, ,) (NP (ART ein) (NN Kinder)) (ADJD zimmer) ($, ,) (NP (NN Balkon) (PP (APPR mit) (NN Keller))) ($. .)))', '(ROOT (CS (S (PPER Ich) (VAFIN habe) (NP (PIAT kein) (NN Arbeit))) ($, ,) (KON aber) (S (VAFIN habe) (PPER ich) (NP (ART eine) (NN Tätigkeit) (PP (APPR in) (PPOSAT meinem) (NN Brüderlichkeit)))) ($. .)))']
['Cathy ist die Tochter von Art und Mary .', 'Ich möchte triefen mit dir.', 'Ich Gratuliere für die Babys.']|A|"[""[['Cathy', 'N', 'Name', 'Nom', 'Sg', 'Fem'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['die', 'ART', 'Def', 'Nom', 'Sg', 'Fem'], ['Tochter', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['von', 'APPR', 'Dat'], ['Art', 'N', 'Reg', 'Dat', 'Sg', 'Fem'], ['und', 'CONJ', 'Coord', '-'], ['Mary', 'N', 'Name', 'Dat', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['möchte', 'VFIN', 'Mod', '1', 'Sg', 'Past', 'Subj'], ['triefen', 'VINF', 'Full', '-'], ['mit', 'APPR', 'Dat'], ['dir', 'PRO', 'Pers', 'Subst', '2', 'Dat', 'Sg', '*'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['Gratuliere', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['für', 'APPR', 'Acc'], ['die', 'ART', 'Def', 'Acc', 'Pl', 'Neut'], ['Babys', 'N', 'Reg', 'Acc', 'Pl', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (NE Cathy) (VAFIN ist) (NP (ART die) (NN Tochter) (PP (APPR von) (CNP (NN Art) (KON und) (NE Mary)))) ($. .)))', '(ROOT (S (PPER Ich) (VMFIN möchte) (VP (VVINF triefen) (PP (APPR mit) (PPER dir))) ($. .)))', '(ROOT (S (NP (PPER Ich)) (NP (NN Gratuliere) (PP (APPR für) (ART die) (NN Babys))) ($. .)))']
['Ich möchte in einem Büro mit einem großen Fenster und eine gute Aussicht auf die Stadt zu arbeiten .', 'Setze arbeite ich für ein Magazin und ich antworte Fragen von Leute im Bedürfnis .', 'Lieber Jens, wie geht du und die neue Mutter?']|A|"[""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['möchte', 'VFIN', 'Mod', '1', 'Sg', 'Past', 'Subj'], ['in', 'APPR', 'In'], ['einem', 'ART', 'Indef', 'Dat', 'Sg', 'Neut'], ['Büro', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], ['mit', 'APPR', 'Dat'], ['einem', 'ART', 'Indef', 'Dat', 'Sg', 'Neut'], ['großen', 'ADJA', 'Pos', 'Dat', 'Sg', 'Neut'], ['Fenster', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], ['und', 'CONJ', 'Coord', '-'], ['eine', 'ART', 'Indef', 'Acc', 'Sg', 'Fem'], ['gute', 'ADJA', 'Pos', 'Acc', 'Sg', 'Fem'], ['Aussicht', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['auf', 'APPR', 'Auf'], ['die', 'ART', 'Def', 'Acc', 'Sg', 'Fem'], ['Stadt', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['zu', 'PART', 'Zu'], ['arbeiten', 'VINF', 'Full', '-'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Setze', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Subj'], ['arbeite', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['für', 'APPR', 'Acc'], ['ein', 'ART', 'Indef', 'Acc', 'Sg', 'Neut'], ['Magazin', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], ['und', 'CONJ', 'Coord', '-'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['antworte', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['Fragen', 'N', 'Reg', 'Acc', 'Pl', 'Fem'], ['von', 'APPR', 'Dat'], ['Leute', 'N', 'Reg', 'Dat', 'Pl', '*'], ['im', 'APPRART', 'Dat', 'Sg', 'Neut'], ['Bedürfnis', 'N', 'Reg', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Lieber', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['Jens', 'N', 'Name', 'Nom', 'Sg', 'Masc'], [',', 'SYM', 'Pun', 'Comma'], ['wie', 'PROADV', 'Inter'], ['geht', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['und', 'CONJ', 'Coord', '-'], ['die', 'ART', 'Def', 'Nom', 'Sg', 'Fem'], ['neue', 'ADJA', 'Pos', 'Nom', 'Sg', 'Fem'], ['Mutter', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['?', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PPER Ich) (VMFIN möchte) (PP (APPR in) (ART einem) (NN Büro)) (VP (PP (APPR mit) (ART einem) (CNP (NP (ADJA großen) (NN Fenster)) (KON und) (NP (ART eine) (ADJA gute) (NN Aussicht)))) (PP (APPR auf) (ART die) (NN Stadt)) (VZ (PTKZU zu) (VVINF arbeiten))) ($. .)))', '(ROOT (CS (S (VVFIN Setze) (S (VVFIN arbeite) (PPER ich) (PP (APPR für) (ART ein) (NN Magazin)))) (KON und) (S (PPER ich) (VVFIN antworte) (NP (NN Fragen) (PP (APPR von) (NN Leute))) (PP (APPRART im) (NN Bedürfnis))) ($. .)))', '(ROOT (CS (S (ADJD Lieber) (NP (NE Jens))) ($, ,) (S (PWAV wie) (VVFIN geht) (PPER du) (NP (KON und) (ART die) (ADJA neue) (NN Mutter))) ($. ?)))']
['Liebe Freund Ich habe ein Honda', 'Mein Schlafzimmer ist hell und schön .', 'Ich werde Maschinenbau für Elektrik sein und ich interessiere mich in seiner Firma .']|A|"[""[['Liebe', 'ADJA', 'Pos', 'Nom', 'Sg', 'Masc'], ['Freund', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['ein', 'ART', 'Indef', 'Acc', 'Sg', '*'], ['Honda', 'N', 'Name', 'Acc', 'Sg', '*']]"", ""[['Mein', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Sg', 'Neut'], ['Schlafzimmer', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['hell', 'ADJD', 'Pos'], ['und', 'CONJ', 'Coord', '-'], ['schön', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['werde', 'VFIN', 'Aux', '1', 'Sg', 'Pres', 'Ind'], ['Maschinenbau', 'N', 'Reg', 'Nom', 'Sg', 'Masc'], ['für', 'APPR', 'Acc'], ['Elektrik', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['sein', 'VINF', 'Sein', '-'], ['und', 'CONJ', 'Coord', '-'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['interessiere', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['mich', 'PRO', 'Refl', 'Subst', '1', 'Acc', 'Sg', '*'], ['in', 'APPR', 'In'], ['seiner', 'PRO', 'Poss', 'Attr', '-', 'Dat', 'Sg', 'Fem'], ['Firma', 'N', 'Reg', 'Dat', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR (NP (NN Liebe) (NN Freund)) (S (PPER Ich) (VAFIN habe) (NP (ART ein) (NN Honda)))))', '(ROOT (S (NP (PPOSAT Mein) (NN Schlafzimmer)) (VAFIN ist) (CAP (ADJD hell) (KON und) (ADJD schön)) ($. .)))', '(ROOT (S (PPER Ich) (VAFIN werde) (NP (NN Maschinenbau) (PP (APPR für) (NE Elektrik))) (NP (PPOSAT sein) (CNP (NP (CO (NP (S (NP (CS (S (KON und) (NP (PPER ich)) (VVFIN interessiere)))) (NP (PRF mich))))) (NP (AP (PP (APPR in) (PPOSAT seiner))) (NN Firma))))) ($. .)))']
['Wo ist deine Kinder gebarst.', 'Antwort wenn du Zeit hast.', 'Danke schön!']|A|"[""[['Wo', 'PROADV', 'Inter'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['deine', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Sg', 'Neut'], ['Kinder', 'N', 'Reg', 'Nom', 'Pl', 'Neut'], ['gebarst', 'VPP', 'Full', 'Psp'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Antwort', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['wenn', 'CONJ', 'SubFin', '-'], ['du', 'PRO', 'Pers', 'Subst', '2', 'Nom', 'Sg', '*'], ['Zeit', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['hast', 'VFIN', 'Haben', '2', 'Sg', 'Pres', 'Ind'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Danke', 'PART', 'Ans'], ['schön', 'VIMP', 'Full', '2', 'Sg'], ['!', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PWAV Wo) (VAFIN ist) (VP (NP (PPOSAT deine) (NN Kinder)) (VVPP gebarst)) ($. .)))', '(ROOT (S (NN Antwort) (S (KOUS wenn) (PPER du) (NN Zeit) (VAFIN hast)) ($. .)))', '(ROOT (AP (AVP (PROAV Danke)) (ADJD schön) ($. !)))']
['Und habe ich ein Gelenk für deine Frau.', 'An die Party , alle meine Freunde waren dabei .', 'Und ihr Lieblingsreiseland ist Deutschland.']|A|"[""[['Und', 'CONJ', 'Coord', '-'], ['habe', 'VFIN', 'Haben', '1', 'Sg', 'Pres', 'Ind'], ['ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['ein', 'ART', 'Indef', 'Acc', 'Sg', 'Neut'], ['Gelenk', 'N', 'Reg', 'Acc', 'Sg', 'Neut'], ['für', 'APPR', 'Acc'], ['deine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Frau', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['An', 'APPR', 'An'], ['die', 'ART', 'Def', 'Acc', 'Sg', 'Fem'], ['Party', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], [',', 'SYM', 'Pun', 'Comma'], ['alle', 'PRO', 'Indef', 'Attr', '-', 'Nom', 'Pl', 'Masc'], ['meine', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Pl', 'Masc'], ['Freunde', 'N', 'Reg', 'Nom', 'Pl', 'Masc'], ['waren', 'VFIN', 'Sein', '3', 'Pl', 'Past', 'Ind'], ['dabei', 'PROADV', 'Dem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Und', 'CONJ', 'Coord', '-'], ['ihr', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Sg', 'Neut'], ['Lieblingsreiseland', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['Deutschland', 'N', 'Name', 'Dat', 'Sg', 'Neut'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (KON Und) (VAFIN habe) (PPER ich) (NP (ART ein) (NN Gelenk) (PP (APPR für) (PPOSAT deine) (NN Frau))) ($. .)))', '(ROOT (S (PP (APPR An) (ART die) (NN Party) ($, ,) (S (NP (PIDAT alle)) (NP (PPOSAT meine) (NN Freunde)))) (VAFIN waren) (PP (PROAV dabei)) ($. .)))', '(ROOT (S (KON Und) (NP (PPOSAT ihr) (NN Lieblingsreiseland)) (VAFIN ist) (NP (NE Deutschland)) ($. .)))']
['Alle singen begeistert mit.', 'Daneben liegt die Butter.', 'Einen Lebenslauf ist sehr wichtig .']|A|"[""[['Alle', 'PRO', 'Indef', 'Subst', '-', 'Nom', 'Pl', '*'], ['singen', 'VFIN', 'Full', '3', 'Pl', 'Pres', 'Ind'], ['begeistert', 'ADJD', 'Pos'], ['mit', 'PART', 'Verb'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Daneben', 'PROADV', 'Dem'], ['liegt', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Ind'], ['die', 'ART', 'Def', 'Nom', 'Sg', 'Fem'], ['Butter', 'N', 'Reg', 'Nom', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Einen', 'ART', 'Indef', 'Acc', 'Sg', 'Masc'], ['Lebenslauf', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], ['ist', 'VFIN', 'Sein', '3', 'Sg', 'Pres', 'Ind'], ['sehr', 'ADV'], ['wichtig', 'ADJD', 'Pos'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PIS Alle) (VVFIN singen) (ADJD begeistert) (PTKVZ mit) ($. .)))', '(ROOT (S (PROAV Daneben) (VVFIN liegt) (NP (ART die) (NN Butter)) ($. .)))', '(ROOT (S (NP (ART Einen) (NN Lebenslauf)) (VAFIN ist) (AP (ADV sehr) (ADJD wichtig)) ($. .)))']
"['Sie holst ""Panorama"" und sie ist CNN Chef International Korrespondent .', 'Gute igele zusammen gekocht.', 'An die Party , alle meine Freunde waren dabei .']"|A|"['[[\'Sie\', \'PRO\', \'Pers\', \'Subst\', \'3\', \'Nom\', \'Sg\', \'Fem\'], [\'holst\', \'VFIN\', \'Full\', \'2\', \'Sg\', \'Pres\', \'Ind\'], [\'""\', \'SYM\', \'Quot\', \'Left\'], [\'Panorama\', \'N\', \'Name\', \'*\', \'*\', \'*\'], [\'""\', \'SYM\', \'Quot\', \'Left\'], [\'und\', \'CONJ\', \'Coord\', \'-\'], [\'sie\', \'PRO\', \'Pers\', \'Subst\', \'3\', \'Nom\', \'Sg\', \'Fem\'], [\'ist\', \'VFIN\', \'Sein\', \'3\', \'Sg\', \'Pres\', \'Ind\'], [\'CNN\', \'N\', \'Name\', \'Nom\', \'Sg\', \'*\'], [\'Chef\', \'N\', \'Reg\', \'Nom\', \'Sg\', \'Masc\'], [\'International\', \'ADJD\', \'Pos\'], [\'Korrespondent\', \'N\', \'Reg\', \'Nom\', \'Sg\', \'Masc\'], [\'.\', \'SYM\', \'Pun\', \'Sent\']]', ""[['Gute', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['igele', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Subj'], ['zusammen', 'ADV'], ['gekocht', 'VPP', 'Full', 'Psp'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['An', 'APPR', 'An'], ['die', 'ART', 'Def', 'Acc', 'Sg', 'Fem'], ['Party', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], [',', 'SYM', 'Pun', 'Comma'], ['alle', 'PRO', 'Indef', 'Attr', '-', 'Nom', 'Pl', 'Masc'], ['meine', 'PRO', 'Poss', 'Attr', '-', 'Nom', 'Pl', 'Masc'], ['Freunde', 'N', 'Reg', 'Nom', 'Pl', 'Masc'], ['waren', 'VFIN', 'Sein', '3', 'Pl', 'Past', 'Ind'], ['dabei', 'PROADV', 'Dem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|"[""(ROOT (S (PPER Sie) (VVFIN holst) (CS (S (NP (CARD ``) (NN Panorama)) (VVFIN '')) (KON und) (S (PPER sie) (VAFIN ist) (NP (NE CNN) (NN Chef) (NE International)) (NN Korrespondent))) ($. .)))"", '(ROOT (S (NP (AP (ADJA Gute))) (VVFIN igele) (VP (ADV zusammen) (VVPP gekocht)) ($. .)))', '(ROOT (S (PP (APPR An) (ART die) (NN Party) ($, ,) (S (NP (PIDAT alle)) (NP (PPOSAT meine) (NN Freunde)))) (VAFIN waren) (PP (PROAV dabei)) ($. .)))']"
['Ich fange die Arbeite 15 August an.', '?', 'Hallo Jens, vielen dank für eine -mail.']|A|"[""[['Ich', 'PRO', 'Pers', 'Subst', '1', 'Nom', 'Sg', '*'], ['fange', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['die', 'PRO', 'Dem', 'Subst', '-', 'Acc', 'Sg', 'Fem'], ['Arbeite', 'VFIN', 'Full', '1', 'Sg', 'Pres', 'Ind'], ['15', 'CARD'], ['August', 'N', 'Reg', '*', 'Sg', 'Masc'], ['an', 'PART', 'Verb'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['?', 'SYM', 'Pun', 'Sent']]"", ""[['Hallo', 'N', 'Reg', 'Nom', 'Sg', 'Neut'], ['Jens', 'N', 'Name', 'Nom', 'Sg', 'Masc'], [',', 'SYM', 'Pun', 'Comma'], ['vielen', 'PRO', 'Indef', 'Subst', '-', 'Dat', 'Pl', '*'], ['dank', 'APPR', 'Gen'], ['für', 'APPR', 'Acc'], ['eine', 'ART', 'Indef', 'Acc', 'Sg', 'Fem'], ['-mail', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (S (PPER Ich) (VVFIN fange) (NP (ART die) (NN Arbeite)) (NP (CARD 15) (NN August)) (PTKVZ an) ($. .)))', '(ROOT (NUR ($. ?)))', '(ROOT (S (NP (ITJ Hallo) (NE Jens)) ($, ,) (S (AP (PIS vielen) (AVP (APPR dank) (APPR für))) (NP (ART eine) ($[ -) (FM mail))) ($. .)))']
['!', 'Sie kaufen einen Hund , weil sie möchten eine Familie anfangen .', 'Herzlich Grüße - Deine Freundin.']|A|"[""[['!', 'SYM', 'Pun', 'Sent']]"", ""[['Sie', 'PRO', 'Pers', 'Subst', '3', 'Nom', 'Pl', '*'], ['kaufen', 'VFIN', 'Full', '3', 'Pl', 'Pres', 'Ind'], ['einen', 'ART', 'Indef', 'Acc', 'Sg', 'Masc'], ['Hund', 'N', 'Reg', 'Acc', 'Sg', 'Masc'], [',', 'SYM', 'Pun', 'Comma'], ['weil', 'CONJ', 'SubFin', '-'], ['sie', 'PRO', 'Pers', 'Subst', '3', 'Nom', 'Pl', '*'], ['möchten', 'VFIN', 'Mod', '3', 'Pl', 'Past', 'Subj'], ['eine', 'ART', 'Indef', 'Acc', 'Sg', 'Fem'], ['Familie', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['anfangen', 'VINF', 'Full', '-'], ['.', 'SYM', 'Pun', 'Sent']]"", ""[['Herzlich', 'ADJD', 'Pos'], ['Grüße', 'VFIN', 'Full', '3', 'Sg', 'Pres', 'Subj'], ['-', 'SYM', 'Pun', 'Hyph'], ['Deine', 'PRO', 'Poss', 'Attr', '-', 'Acc', 'Sg', 'Fem'], ['Freundin', 'N', 'Reg', 'Acc', 'Sg', 'Fem'], ['.', 'SYM', 'Pun', 'Sent']]""]"|['(ROOT (NUR ($. !)))', '(ROOT (S (PPER Sie) (VVFIN kaufen) (NP (ART einen) (NN Hund)) ($, ,) (S (KOUS weil) (PPER sie) (VMFIN möchten) (VP (NP (ART eine) (NN Familie)) (VVINF anfangen))) ($. .)))', '(ROOT (S (NP (ADJD Herzlich) (NN Grüße)) ($[ -) (NP (ADJA Deine) (NN Freundin)) ($. .)))']
